% SenecaTraining log file generated with citation-logger with CVS tag $Id: CitationLogger.cxx,v 1.1.1.1 2022/02/17 15:04:28 matteopiras Exp $
% eventID at start: 70; loaded inco file: GearTuning.inco
% Notes: 
% run started on Thu Apr  7 13:06:29 2022
% 
time	Y_p	Y_q	Y_r	Y_vtas	Y_alpha	Y_beta	Y_phi	Y_theta	Y_psi	Y_h	Y_x	Y_y	Y_pdot	Y_qdot	Y_rdot	Y_vtasdot	Y_hdot	Y_ralt	Y_m	Y_uwinde	Y_vwinde	Y_wwinde	Y_fxcg	Y_fycg	Y_fzcg	Y_n	Y_gamma	Y_chi	Y_vground	Y_torqueleft	Y_rpmleft	Y_rpmleft_IGNORE	Y_torqueright	Y_rpmright	Y_rpmright_IGNORE	Y_flaps_IGNORE	Y_gear_IGNORE	Y_de0	Y_da0	Y_dr0	Y_dte0	Y_dta0	Y_dtr0	Y_df0	Y_gear0	Y_pla10	Y_pla20	APstate	curVerticalState	curLateralState	theta_erf	phi_ref	ap_de	ap_da	ap_dr	target_alt	target_speed	hdg_bug	target_vs	alt_hold	active_nav_source	course	altitude_target_vnav	active_leg	needle_deviation	dme	brg	nav_R	Button_Press	alt_select_GUI	hdg_select_GUI	crs_select_GUI	turbulence	wind_shear	turb_int	wind_vel	wind_dir	GPS_failure	VOR_failure	ADC_failure	PFD_failure	GMU_failure	HSI_failure	AFCS_pit	AFCS_rol	clogged_sp	clogged_pt	
0	3.81332e-05	-0.0183644	-0.000564483	46.2326	0.0297466	-5.69803e-05	-0.00729982	0.0137287	1.57085	914.6	10000	40001.4	-0.000278108	-0.531735	0.000195625	-0.329931	-0.740499	914.6	0.137292	0	0	0	-0.294806	5.85294e-05	-6.46643	0.659392	-0.0160175	1.57101	46.2326	0.034159	2795.68	2795.68	0.034159	2795.68	2795.68	0	1	0.0412	0	0	0	0	0	0.0042	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-4.01513e-05	4.60567	64.463	8529.7	13	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	
0.04	-0.000349932	-0.0365285	0.00454814	46.2172	0.0319759	0.00112247	-0.00729851	0.0126485	1.57092	914.568	10000	40003.2	-0.0017968	-0.367803	0.000112333	-0.170472	-0.892784	914.568	0.137246	0	0	0	-0.1464	-0.00480966	-6.68046	0.681218	-0.0193183	1.57228	46.2172	0.0341802	2793.94	2793.94	0.0341802	2793.94	2793.94	0	1	0.0412	0	0	0	0	0	0.0098	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.000184013	4.60477	64.4577	8528.04	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.08	0.000642265	-0.0343146	0.0101794	46.149	0.0289385	0.00242527	-0.00728325	0.0112694	1.57115	914.534	9999.99	40005.1	-0.00787107	-0.256968	-8.77927e-05	-0.0794794	-0.814517	914.534	0.137043	0	0	0	-0.0622871	-0.01058	-6.57618	0.670584	-0.0176507	1.57379	46.149	0.0342011	2792.23	2792.23	0.0342011	2792.23	2792.23	0	1	0.0412	0	0	0	0	0	0.0154	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.000426557	4.60387	64.4523	8526.37	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.12	0.000345729	-0.0453023	-0.00236494	46.1066	0.0305268	-0.000544821	-0.0072672	0.00957949	1.57124	914.497	9999.99	40006.9	0.000189972	-0.170669	2.80606e-05	0.0157548	-0.965881	914.497	0.136917	0	0	0	0.0163517	0.00210997	-6.7501	0.688318	-0.0209504	1.57092	46.1066	0.0342471	2788.48	2788.48	0.0342471	2788.48	2788.48	0	1	0.0412	0	0	0	0	0	0.021	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.000762943	4.60298	64.4469	8524.71	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.16	0.000108975	-0.0544282	-0.000856086	46.1997	0.0320768	-0.000206774	-0.00725532	0.00755662	1.57124	914.455	9999.99	40008.8	0.000177139	-0.0893865	-1.19989e-05	0.0884719	-1.13274	914.455	0.137194	0	0	0	0.0712157	0.000762238	-6.95794	0.709512	-0.0245208	1.57127	46.1997	0.034237	2789.3	2789.3	0.034237	2789.3	2789.3	0	1	0.0412	0	0	0	0	0	0.0266	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.00118839	4.60208	64.4416	8523.04	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.2	-0.00046349	-0.0538925	0.00779408	46.3207	0.0311402	0.00179643	-0.0072584	0.00534951	1.57156	914.408	9999.99	40010.6	-0.00273723	-0.0409299	-0.000146169	0.130764	-1.19387	914.408	0.137553	0	0	0	0.0970307	-0.00766478	-7.03262	0.717127	-0.0257767	1.57359	46.3207	0.0342275	2790.07	2790.07	0.0342275	2790.07	2790.07	0	1	0.0412	0	0	0	0	0	0.0322	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.00169891	4.60117	64.4362	8521.38	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.24	0.000590025	-0.0544849	-0.000718256	46.2925	0.0308398	-0.000216996	-0.00725751	0.00315212	1.57167	914.358	9999.98	40012.5	-0.00109208	-0.0235215	-0.000171407	0.170291	-1.2816	914.358	0.137469	0	0	0	0.117962	0.000722084	-7.10593	0.724603	-0.0276884	1.57168	46.2925	0.0342186	2790.8	2790.8	0.0342186	2790.8	2790.8	0	1	0.0412	0	0	0	0	0	0.0378	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.00229059	4.60027	64.4308	8519.71	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.28	-0.000695619	-0.0504775	-0.000840274	46.2273	0.0292251	-0.000262881	-0.00727783	0.00107705	1.57168	914.307	9999.98	40014.3	0.00300735	-0.0482287	-9.16682e-05	0.194223	-1.30109	914.307	0.137276	0	0	0	0.125675	0.001284	-7.09802	0.723796	-0.0281492	1.57163	46.2273	0.0342102	2791.48	2791.48	0.0342102	2791.48	2791.48	0	1	0.0412	0	0	0	0	0	0.0434	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.00295913	4.59937	64.4254	8518.04	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.32	-0.000873644	-0.0527875	0.00515566	46.2283	0.0295257	0.00112475	-0.00731431	-0.000971357	1.57182	914.253	9999.98	40016.2	0.000313373	-0.0263949	-0.000205071	0.221341	-1.40919	914.253	0.137278	0	0	0	0.135312	-0.00460336	-7.20988	0.735203	-0.030488	1.57316	46.2283	0.0342024	2792.11	2792.11	0.0342024	2792.11	2792.11	0	1	0.0412	0	0	0	0	0	0.049	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.00370074	4.59847	64.42	8516.38	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.36	-0.00140717	-0.0621773	0.00744518	46.2741	0.0321983	0.00163687	-0.00736973	-0.00323593	1.57213	914.193	9999.97	40018	0.000872613	0.0273406	-0.000259464	0.259096	-1.63875	914.193	0.137414	0	0	0	0.152315	-0.006652	-7.46816	0.76154	-0.0354212	1.574	46.2741	0.034195	2792.71	2792.71	0.034195	2792.71	2792.71	0	1	0.0412	0	0	0	0	0	0.0546	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.00451216	4.59757	64.4146	8514.71	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.4	-0.00119843	-0.0522578	0.00652018	46.3473	0.0291165	0.00139497	-0.00742413	-0.0054471	1.5724	914.129	9999.97	40019.9	0.000825921	0.0229166	-0.00031127	0.258544	-1.60109	914.129	0.137632	0	0	0	0.135439	-0.00566321	-7.40597	0.755199	-0.0345524	1.57402	46.3473	0.0341881	2793.27	2793.27	0.0341881	2793.27	2793.27	0	1	0.0412	0	0	0	0	0	0.0602	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.00539002	4.59668	64.4092	8513.04	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.44	-0.00127019	-0.0484999	-0.00548576	46.2776	0.0277986	-0.00143866	-0.00747569	-0.00741937	1.57258	914.065	9999.96	40021.7	0.00794537	0.0126631	-0.000214117	0.268428	-1.62993	914.065	0.137425	0	0	0	0.128909	0.00658565	-7.40485	0.755085	-0.0352279	1.57135	46.2776	0.0341816	2793.79	2793.79	0.0341816	2793.79	2793.79	0	1	0.0412	0	0	0	0	0	0.0658	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.00633127	4.59578	64.4038	8511.38	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.48	-0.000856093	-0.0499428	-0.00653105	46.3692	0.0280244	-0.00168816	-0.00750422	-0.00945786	1.57224	913.997	9999.96	40023.6	0.00733385	0.034168	-0.000256659	0.281245	-1.73816	913.997	0.137696	0	0	0	0.124902	0.00758386	-7.5373	0.76859	-0.0374941	1.57076	46.3692	0.0341756	2794.28	2794.28	0.0341756	2794.28	2794.28	0	1	0.0412	0	0	0	0	0	0.0714	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.00733212	4.59487	64.3984	8509.71	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
0.52	0.000329606	-0.0470448	-0.0021416	46.4122	0.026949	-0.000670799	-0.00750904	-0.0114069	1.57214	913.926	9999.96	40025.4	0.00129436	0.0342207	-0.000445067	0.285593	-1.77994	913.926	0.137824	0	0	0	0.113839	0.00288064	-7.58173	0.773121	-0.0383602	1.57167	46.4122	0.0341699	2794.75	2794.75	0.0341699	2794.75	2794.75	0	1	0.0412	0	0	0	0	0	0.077	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.467	0	0	-0.00838987	4.59397	64.393	8508.03	13	0	0	0	1	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	
